index,class,signer,source_file,n_frames_raw,standardize
783,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__004.npy,56,padded
784,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__005.npy,60,padded
785,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__006.npy,91,padded
786,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__007.npy,88,padded
787,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__008.npy,54,padded
788,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__009.npy,52,padded
789,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__010.npy,68,padded
790,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__011.npy,71,padded
791,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__012.npy,65,padded
792,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__013.npy,60,padded
793,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__014.npy,63,padded
794,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__015.npy,65,padded
795,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__016.npy,61,padded
796,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__017.npy,68,padded
797,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__018.npy,74,padded
798,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__019.npy,61,padded
799,none,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer04__020.npy,44,padded
800,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__001.npy,75,padded
801,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__002.npy,77,padded
802,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__003.npy,85,padded
803,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__004.npy,63,padded
804,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__005.npy,80,padded
805,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__006.npy,57,padded
806,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__007.npy,79,padded
807,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__008.npy,91,padded
808,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__009.npy,87,padded
809,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__010.npy,95,padded
810,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__011.npy,86,padded
811,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__012.npy,86,padded
812,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__013.npy,88,padded
813,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__014.npy,101,padded
814,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__015.npy,87,padded
815,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__016.npy,99,padded
816,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__017.npy,77,padded
817,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__018.npy,95,padded
818,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__019.npy,87,padded
819,none,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer06__020.npy,91,padded
820,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__001.npy,105,padded
821,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__002.npy,71,padded
822,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__003.npy,117,padded
823,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__004.npy,88,padded
824,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__005.npy,74,padded
825,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__006.npy,83,padded
826,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__007.npy,96,padded
827,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__008.npy,79,padded
828,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__009.npy,94,padded
829,none,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer07__010.npy,109,padded
830,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__001.npy,107,padded
831,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__002.npy,46,padded
832,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__003.npy,139,subsampled
833,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__004.npy,48,padded
834,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__005.npy,119,padded
835,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__006.npy,119,padded
836,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__007.npy,84,padded
837,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__008.npy,50,padded
838,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__009.npy,84,padded
839,none,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\none\none__signer08__010.npy,157,subsampled
